,연령대,성별,지역,가입경로,마케팅동의,회원구분,총구매금액,실결제금액,매장방문수,적립금,사용적립금,탈퇴여부
1494,미입력,미입력,선택,pc,F,전화주문 고객,71450.0,57850.0,0.0,0.0,0.0,F
707,미입력,미입력,선택,pc,F,전화주문 고객,70670.0,70670.0,0.0,0.0,0.0,F
1241,미입력,미입력,미입력,pc,F,일반,1102950.0,762170.0,0.0,1300.0,0.0,F
3222,미입력,미입력,선택,pc,F,사업자,265200.0,194200.0,0.0,1950.0,0.0,F
2335,미입력,미입력,선택,pc,F,사업자,168040.0,128040.0,0.0,1620.0,0.0,T
3556,미입력,미입력,선택,pc,F,사업자,342630.0,296530.0,0.0,6910.0,0.0,T
37,미입력,남자,선택,pc,F,전화주문 고객,755130.0,755130.0,0.0,1000.0,0.0,F
865,미입력,미입력,미입력,pc,F,일반,310720.0,304520.0,9.0,6500.0,6200.0,T
2878,미입력,미입력,선택,pc,F,전화주문 고객,734980.0,565580.0,0.0,0.0,0.0,F
1607,미입력,미입력,선택,pc,F,전화주문 고객,269640.0,236340.0,0.0,0.0,0.0,T
460,미입력,미입력,선택,pc,F,전화주문 고객,193760.0,193760.0,0.0,0.0,0.0,F
3537,미입력,미입력,선택,pc,F,전화주문 고객,941490.0,812350.0,0.0,0.0,0.0,T
1827,미입력,미입력,선택,pc,F,딜러 유치 회원,240250.0,197950.0,0.0,6850.0,0.0,T
3033,미입력,미입력,선택,pc,F,전화주문 고객,115700.0,0.0,0.0,0.0,0.0,T
961,미입력,미입력,선택,pc,F,사업자,282520.0,257620.0,1.0,4300.0,0.0,F
2582,미입력,미입력,미입력,pc,F,전화주문 고객,1868690.0,1567430.0,0.0,0.0,0.0,F
80,미입력,남자,선택,pc,F,전화주문 고객,76100.0,76100.0,0.0,1700.0,0.0,F
558,미입력,미입력,선택,pc,F,전화주문 고객,347750.0,347750.0,0.0,1000.0,0.0,F
2400,미입력,미입력,선택,pc,F,딜러 유치 회원,293260.0,256060.0,0.0,2230.0,0.0,T
2385,미입력,미입력,선택,pc,F,사업자,134840.0,0.0,9.0,1000.0,0.0,F
418,미입력,미입력,선택,pc,F,사업자,144800.0,144800.0,0.0,1900.0,0.0,F
3,미입력,여자,선택,mobile,F,사업자,567440.0,562240.0,6.0,5300.0,5200.0,T
938,미입력,미입력,선택,pc,F,전화주문 고객,988430.0,892800.0,0.0,1000.0,0.0,F
959,미입력,미입력,선택,pc,F,사업자,1039370.0,937370.0,5.0,22590.0,0.0,F
671,미입력,미입력,선택,pc,F,사업자,343660.0,343660.0,0.0,7700.0,0.0,T
183,미입력,미입력,선택,pc,F,전화주문 고객,118250.0,118250.0,0.0,1000.0,0.0,F
1907,미입력,미입력,선택,pc,F,전화주문 고객,665560.0,622160.0,0.0,0.0,0.0,F
3182,미입력,미입력,선택,pc,F,사업자,12080490.0,10026230.0,20.0,238660.0,234560.0,F
3689,미입력,미입력,선택,pc,F,사업자,973070.0,871010.0,0.0,25760.0,14630.0,F
2826,미입력,미입력,미입력,pc,F,사업자,78800.0,61800.0,0.0,1310.0,0.0,T
2057,미입력,미입력,선택,pc,F,전화주문 고객,461890.0,200240.0,0.0,0.0,0.0,F
685,미입력,미입력,선택,pc,F,전화주문 고객,107970.0,107970.0,0.0,0.0,0.0,F
3005,미입력,미입력,미입력,pc,F,일반,92380.0,0.0,0.0,1000.0,0.0,T
2854,미입력,미입력,선택,pc,F,전화주문 고객,360290.0,179070.0,0.0,0.0,0.0,F
1274,미입력,미입력,선택,pc,F,전화주문 고객,158820.0,134610.0,0.0,0.0,0.0,F
1821,미입력,미입력,선택,pc,F,사업자,30060.0,23760.0,0.0,1630.0,0.0,T
3826,미입력,미입력,선택,pc,F,사업자,625480.0,463880.0,0.0,12920.0,12400.0,F
1020,미입력,미입력,선택,pc,F,사업자,1352350.0,1207620.0,7.0,9112.0,7600.0,T
1866,미입력,미입력,선택,pc,F,전화주문 고객,227040.0,186240.0,0.0,0.0,0.0,F
917,미입력,미입력,선택,pc,F,전화주문 고객,1514720.0,1176440.0,0.0,1223.0,0.0,F
2259,미입력,미입력,미입력,pc,F,일반,332800.0,305700.0,2.0,2600.0,0.0,F
1467,미입력,미입력,미입력,pc,F,일반,325520.0,262450.0,2.0,2500.0,0.0,T
682,미입력,미입력,선택,pc,F,사업자,695140.0,660400.0,10.0,8010.0,0.0,T
1923,미입력,미입력,선택,pc,F,전화주문 고객,254350.0,227450.0,0.0,0.0,0.0,F
1645,미입력,미입력,선택,pc,F,딜러 유치 회원,301700.0,258040.0,0.0,4090.0,0.0,T
2857,미입력,미입력,미입력,pc,F,전화주문 고객,104600.0,94600.0,0.0,0.0,0.0,F
3312,미입력,여자,선택,pc,F,일반,767620.0,445590.0,12.0,8650.0,6720.0,T
2654,미입력,미입력,미입력,pc,F,일반,96460.0,86460.0,0.0,2720.0,0.0,T
1418,미입력,미입력,선택,pc,F,특별회원,4533920.0,3444950.0,0.0,59280.0,17870.0,T
3548,미입력,미입력,선택,pc,F,일반,53900.0,47430.0,0.0,1940.0,0.0,F
1210,미입력,미입력,선택,pc,F,전화주문 고객,531030.0,300800.0,0.0,0.0,0.0,T
11,미입력,미입력,선택,mobile,F,사업자,352270.0,352270.0,7.0,3100.0,0.0,T
755,미입력,미입력,선택,pc,F,사업자,298560.0,292970.0,1.0,6790.0,5590.0,T
1143,미입력,미입력,선택,pc,F,전화주문 고객,105790.0,81480.0,0.0,0.0,0.0,T
2175,미입력,미입력,선택,pc,F,사업자,1066930.0,861260.0,0.0,24310.0,18010.0,F
781,미입력,미입력,선택,pc,F,사업자,723470.0,614610.0,11.0,11970.0,0.0,T
1490,미입력,미입력,선택,pc,F,전화주문 고객,515790.0,412790.0,0.0,0.0,0.0,F
2207,미입력,미입력,선택,pc,F,전화주문 고객,83360.0,0.0,0.0,0.0,0.0,F
899,미입력,미입력,선택,pc,F,사업자,1224870.0,907910.0,0.0,4900.0,0.0,F
3947,미입력,남자,선택,pc,F,전화주문 고객,74920.0,74920.0,2.0,1000.0,0.0,F
1473,미입력,미입력,선택,pc,F,사업자,171800.0,145300.0,0.0,1500.0,0.0,T
1194,미입력,미입력,선택,pc,F,사업자,239500.0,119750.0,2.0,4490.0,0.0,F
3145,미입력,미입력,선택,pc,F,사업자,69300.0,57300.0,0.0,2180.0,0.0,T
1420,미입력,미입력,선택,pc,F,전화주문 고객,1377990.0,1057110.0,0.0,0.0,0.0,F
3109,미입력,미입력,미입력,pc,F,전화주문 고객,4518900.0,3764600.0,0.0,0.0,0.0,F
1789,미입력,미입력,선택,pc,F,사업자,218770.0,176870.0,0.0,4520.0,0.0,F
704,미입력,미입력,미입력,pc,F,일반,63070.0,63070.0,2.0,2200.0,0.0,T
2233,미입력,미입력,선택,pc,F,사업자,2498860.0,2154740.0,0.0,52000.0,50400.0,T
2551,미입력,미입력,선택,pc,F,딜러 유치 회원,180590.0,85690.0,0.0,1420.0,0.0,T
1208,미입력,미입력,선택,pc,F,사업자,4566450.0,3526560.0,28.0,70810.0,70310.0,T
1833,미입력,미입력,선택,pc,F,전화주문 고객,1242850.0,760290.0,0.0,0.0,0.0,F
251,미입력,미입력,선택,pc,F,전화주문 고객,64070.0,64070.0,0.0,1000.0,0.0,F
3805,미입력,여자,선택,pc,F,사업자,1600680.0,1359380.0,0.0,20626.0,15000.0,F
1620,미입력,미입력,선택,pc,F,사업자,652220.0,572120.0,0.0,15230.0,0.0,T
3012,미입력,미입력,미입력,pc,F,일반,1306500.0,1101900.0,12.0,6300.0,5700.0,T
1442,미입력,미입력,선택,pc,F,사업자,477170.0,372350.0,2.0,2400.0,0.0,T
2664,미입력,미입력,선택,pc,F,전화주문 고객,1629510.0,1401010.0,0.0,0.0,0.0,T
151,미입력,미입력,미입력,pc,F,일반,506730.0,505730.0,1.0,1300.0,1000.0,T
2425,미입력,미입력,선택,pc,F,전화주문 고객,437420.0,365420.0,0.0,0.0,0.0,F
3724,미입력,미입력,선택,pc,F,사업자,327720.0,282848.0,0.0,9542.0,8112.0,F
42,미입력,남자,선택,pc,F,전화주문 고객,339400.0,339400.0,0.0,1000.0,0.0,F
1080,미입력,미입력,선택,pc,F,사업자,147950.0,125750.0,0.0,1600.0,0.0,T
3331,미입력,미입력,선택,pc,F,사업자,262990.0,228590.0,0.0,2120.0,0.0,F
439,미입력,미입력,선택,pc,F,전화주문 고객,67800.0,67800.0,0.0,0.0,0.0,F
2321,미입력,미입력,선택,pc,F,전화주문 고객,700950.0,591350.0,0.0,0.0,0.0,F
3334,미입력,여자,선택,pc,F,사업자,2828300.0,2516370.0,9.0,23230.0,23230.0,F
1942,미입력,미입력,선택,pc,F,딜러 유치 회원,82170.0,64070.0,0.0,2280.0,0.0,T
2088,미입력,미입력,선택,pc,F,전화주문 고객,117300.0,93800.0,0.0,0.0,0.0,F
3746,미입력,미입력,선택,pc,F,사업자,193700.0,181110.0,0.0,0.0,0.0,F
2011,미입력,미입력,선택,pc,F,딜러 유치 회원,303930.0,0.0,0.0,1000.0,0.0,T
2648,미입력,미입력,선택,pc,F,전화주문 고객,357370.0,117700.0,0.0,0.0,0.0,F
209,미입력,미입력,미입력,pc,F,일반,1708020.0,1609340.0,0.0,1400.0,1000.0,F
2895,미입력,미입력,선택,pc,F,전화주문 고객,576180.0,384130.0,0.0,0.0,0.0,F
1287,미입력,미입력,선택,pc,F,사업자,124000.0,106600.0,2.0,3880.0,0.0,T
1173,미입력,미입력,선택,pc,F,사업자,257240.0,213160.0,0.0,1900.0,0.0,F
2085,미입력,미입력,선택,pc,F,사업자,286750.0,240550.0,0.0,2520.0,0.0,F
2325,미입력,미입력,선택,pc,F,전화주문 고객,166880.0,121880.0,0.0,0.0,0.0,F
1131,미입력,미입력,선택,pc,F,전화주문 고객,1301130.0,1135060.0,0.0,0.0,0.0,F
3726,미입력,미입력,선택,pc,F,사업자,27000.0,27000.0,0.0,0.0,0.0,F
1531,미입력,미입력,미입력,pc,F,일반,3150240.0,2814480.0,2.0,19160.0,17560.0,T
1345,미입력,미입력,선택,pc,F,사업자,461710.0,391010.0,0.0,2900.0,2400.0,F
3192,미입력,미입력,선택,pc,F,사업자,267120.0,203910.0,0.0,1980.0,0.0,T
962,미입력,미입력,선택,pc,F,일반,664820.0,582230.0,1.0,9400.0,7400.0,T
1133,미입력,미입력,선택,pc,F,사업자,66500.0,54500.0,0.0,2540.0,0.0,T
3697,미입력,미입력,선택,pc,F,사업자,83600.0,5000.0,0.0,0.0,0.0,T
187,미입력,미입력,선택,pc,F,사업자,37380.0,36380.0,0.0,1300.0,1000.0,T
2247,미입력,미입력,선택,pc,F,전화주문 고객,683200.0,573200.0,0.0,0.0,0.0,F
1136,미입력,미입력,미입력,pc,F,일반,541200.0,461100.0,0.0,3100.0,0.0,F
125,미입력,미입력,선택,pc,F,전화주문 고객,210930.0,196330.0,0.0,1000.0,0.0,F
734,미입력,미입력,선택,pc,F,전화주문 고객,175420.0,175420.0,0.0,0.0,0.0,F
1630,미입력,미입력,선택,pc,F,전화주문 고객,70620.0,60020.0,0.0,0.0,0.0,F
1959,미입력,미입력,선택,pc,F,전화주문 고객,205920.0,161520.0,0.0,0.0,0.0,F
1296,미입력,미입력,선택,pc,F,전화주문 고객,93720.0,79620.0,0.0,0.0,0.0,T
1503,미입력,미입력,선택,pc,F,사업자,3024290.0,2601400.0,7.0,17800.0,14000.0,T
2258,미입력,미입력,미입력,pc,F,전화주문 고객,175600.0,145600.0,0.0,0.0,0.0,F
1358,미입력,미입력,선택,pc,F,사업자,4078990.0,3801570.0,9.0,33320.0,25820.0,F
3068,미입력,미입력,선택,pc,F,전화주문 고객,149970.0,59400.0,0.0,0.0,0.0,F
2287,미입력,미입력,선택,pc,F,전화주문 고객,1675960.0,1321160.0,0.0,0.0,0.0,F
2862,미입력,여자,선택,pc,F,특별회원,2722070.0,1876820.0,7.0,44540.0,40340.0,T
3944,미입력,남자,선택,pc,F,전화주문 고객,82900.0,39300.0,2.0,1000.0,0.0,F
1706,미입력,미입력,선택,pc,F,전화주문 고객,306240.0,266440.0,0.0,0.0,0.0,F
102,미입력,미입력,선택,pc,F,전화주문 고객,218090.0,212080.0,0.0,1000.0,0.0,F
25,미입력,남자,선택,pc,F,전화주문 고객,57220.0,57220.0,0.0,1000.0,0.0,F
1741,미입력,미입력,선택,pc,F,전화주문 고객,123420.0,103720.0,0.0,0.0,0.0,F
1157,미입력,미입력,선택,pc,F,전화주문 고객,253810.0,0.0,0.0,0.0,0.0,F
2636,미입력,미입력,선택,pc,F,전화주문 고객,125070.0,92070.0,0.0,0.0,0.0,T
913,미입력,미입력,선택,pc,F,사업자,75240.0,0.0,0.0,1300.0,0.0,T
3493,미입력,미입력,선택,pc,F,사업자,137500.0,137500.0,0.0,1670.0,0.0,T
2913,미입력,미입력,미입력,pc,F,전화주문 고객,466230.0,365530.0,0.0,0.0,0.0,F
2918,미입력,미입력,선택,pc,F,전화주문 고객,86870.0,56870.0,0.0,0.0,0.0,F
171,미입력,미입력,선택,pc,F,사업자,131770.0,131770.0,0.0,2200.0,0.0,T
3831,20대,남자,선택,pc,F,사업자,3221810.0,2509150.0,1.0,47800.0,7640.0,F
2214,미입력,미입력,선택,pc,F,전화주문 고객,63240.0,53240.0,0.0,0.0,0.0,F
239,미입력,미입력,선택,pc,F,사업자,1363980.0,1062980.0,14.0,4100.0,0.0,F
2107,미입력,미입력,선택,pc,F,사업자,134540.0,87540.0,0.0,2770.0,0.0,T
1659,미입력,미입력,선택,pc,F,전화주문 고객,173690.0,155590.0,0.0,0.0,0.0,F
645,미입력,미입력,선택,pc,F,전화주문 고객,239500.0,239500.0,0.0,0.0,0.0,F
2591,미입력,미입력,선택,pc,F,사업자,834400.0,622400.0,0.0,3930.0,0.0,F
1737,미입력,미입력,선택,pc,F,전화주문 고객,139230.0,122030.0,0.0,0.0,0.0,F
1978,미입력,미입력,미입력,pc,F,일반,189160.0,170360.0,0.0,1040.0,0.0,T
3518,미입력,미입력,선택,pc,F,사업자,210210.0,197260.0,0.0,4750.0,0.0,F
2379,미입력,미입력,선택,pc,F,전화주문 고객,342460.0,302460.0,0.0,0.0,0.0,F
2655,미입력,미입력,선택,pc,F,전화주문 고객,574370.0,526870.0,0.0,0.0,0.0,T
2695,미입력,미입력,미입력,pc,F,일반,122200.0,10000.0,1.0,1000.0,0.0,T
3434,미입력,미입력,선택,pc,F,사업자,106700.0,97200.0,0.0,1480.0,0.0,T
970,미입력,미입력,선택,pc,F,사업자,116820.0,96920.0,0.0,2900.0,0.0,F
389,미입력,미입력,선택,pc,F,전화주문 고객,105810.0,0.0,0.0,0.0,0.0,F
71,미입력,남자,선택,pc,F,전화주문 고객,392820.0,392820.0,0.0,1000.0,0.0,F
2713,미입력,남자,미입력,pc,F,사업자,1464850.0,1233800.0,9.0,30620.0,30020.0,F
1897,미입력,미입력,선택,pc,F,사업자,629880.0,293110.0,12.0,8120.0,7000.0,T
1161,미입력,미입력,선택,pc,F,전화주문 고객,143270.0,122270.0,0.0,0.0,0.0,F
2435,미입력,미입력,선택,pc,F,전화주문 고객,2032040.0,1369420.0,0.0,0.0,0.0,F
703,미입력,미입력,선택,pc,F,사업자,137680.0,137680.0,1.0,4570.0,0.0,F
2708,미입력,미입력,선택,pc,F,전화주문 고객,73850.0,58850.0,0.0,0.0,0.0,F
590,미입력,미입력,선택,pc,F,사업자,488420.0,488420.0,0.0,2700.0,0.0,T
3207,미입력,미입력,선택,pc,F,전화주문 고객,363520.0,300420.0,0.0,0.0,0.0,F
2039,미입력,미입력,선택,pc,F,전화주문 고객,84700.0,72900.0,0.0,0.0,0.0,F
1985,미입력,남자,미입력,pc,F,일반,1949500.0,1455570.0,11.0,10290.0,10290.0,T
2808,미입력,미입력,미입력,pc,F,일반,97870.0,67870.0,0.0,2640.0,0.0,T
2562,미입력,미입력,미입력,pc,F,전화주문 고객,185700.0,70400.0,0.0,0.0,0.0,F
3323,미입력,미입력,선택,pc,F,전화주문 고객,880360.0,706900.0,0.0,0.0,0.0,F
3462,미입력,미입력,선택,pc,F,사업자,174900.0,165400.0,0.0,4510.0,0.0,T
1469,미입력,미입력,선택,pc,F,일반,1357470.0,1194670.0,11.0,5500.0,4800.0,T
3303,미입력,미입력,선택,pc,F,사업자,1443880.0,1183770.0,8.0,29850.0,28650.0,F
3044,미입력,미입력,선택,pc,F,사업자,123900.0,108900.0,0.0,1540.0,0.0,T
2556,미입력,미입력,선택,pc,F,전화주문 고객,164200.0,134200.0,0.0,0.0,0.0,F
559,미입력,미입력,선택,pc,F,사업자,369750.0,360710.0,1.0,6470.0,6170.0,T
751,미입력,미입력,선택,pc,F,사업자,309660.0,309660.0,0.0,7000.0,0.0,F
199,미입력,미입력,미입력,pc,F,일반,138310.0,137310.0,0.0,1000.0,1000.0,T
677,미입력,미입력,선택,pc,F,전화주문 고객,263610.0,263610.0,0.0,0.0,0.0,F
3505,미입력,미입력,선택,pc,F,전화주문 고객,84700.0,71990.0,0.0,0.0,0.0,F
411,미입력,미입력,선택,pc,F,사업자,192340.0,192340.0,12.0,1800.0,0.0,T
3695,미입력,미입력,선택,pc,F,사업자,2280870.0,1353620.0,9.0,36410.0,33310.0,F
2847,미입력,미입력,선택,pc,F,사업자,1505330.0,985190.0,0.0,17560.0,14000.0,T
1011,미입력,미입력,미입력,pc,F,일반,573560.0,471630.0,0.0,10000.0,0.0,T
3153,미입력,미입력,선택,pc,F,사업자,4766500.0,4130390.0,16.0,75080.0,68080.0,F
1481,미입력,미입력,선택,pc,F,전화주문 고객,233410.0,219610.0,0.0,0.0,0.0,F
2015,미입력,미입력,선택,pc,F,사업자,157740.0,126140.0,0.0,2260.0,0.0,T
1848,미입력,미입력,선택,pc,F,전화주문 고객,49830.0,41830.0,0.0,0.0,0.0,T
1427,미입력,미입력,선택,pc,F,전화주문 고객,388190.0,327290.0,0.0,0.0,0.0,F
319,미입력,미입력,선택,pc,F,전화주문 고객,441410.0,441410.0,0.0,0.0,0.0,F
1950,미입력,미입력,선택,pc,F,사업자,3609200.0,3073450.0,13.0,40520.0,35020.0,F
1800,미입력,미입력,선택,pc,F,전화주문 고객,56760.0,48260.0,0.0,0.0,0.0,F
2419,미입력,미입력,선택,pc,F,사업자,187140.0,162140.0,0.0,1800.0,0.0,T
205,미입력,미입력,미입력,pc,F,일반,302340.0,299840.0,0.0,4000.0,2500.0,F
2372,미입력,미입력,선택,pc,F,전화주문 고객,707910.0,611510.0,0.0,0.0,0.0,F
2416,미입력,미입력,선택,pc,F,전화주문 고객,203220.0,143220.0,0.0,0.0,0.0,F
624,미입력,미입력,미입력,pc,F,일반,2885500.0,2692460.0,14.0,8243.0,0.0,T
1408,미입력,미입력,선택,pc,F,딜러 유치 회원,107910.0,87410.0,0.0,2700.0,0.0,F
1640,미입력,미입력,선택,pc,F,전화주문 고객,1538360.0,1315840.0,0.0,0.0,0.0,F
1169,미입력,미입력,미입력,pc,F,일반,78870.0,63070.0,0.0,1300.0,0.0,T
3259,미입력,미입력,선택,pc,F,전화주문 고객,341500.0,0.0,0.0,0.0,0.0,T
2696,미입력,미입력,선택,pc,F,사업자,94020.0,64020.0,0.0,1310.0,0.0,F
2492,미입력,미입력,선택,pc,F,특별회원,4326060.0,2202240.0,33.0,41060.0,38960.0,T
3619,미입력,미입력,선택,pc,F,사업자,799450.0,647130.0,0.0,22420.0,20420.0,F
2162,미입력,미입력,선택,pc,F,사업자,201240.0,141240.0,0.0,3790.0,0.0,T
2837,미입력,미입력,선택,pc,F,전화주문 고객,590550.0,423000.0,0.0,0.0,0.0,F
3156,미입력,미입력,선택,pc,F,전화주문 고객,363990.0,306130.0,0.0,0.0,0.0,F
494,미입력,미입력,선택,pc,F,전화주문 고객,73900.0,73900.0,0.0,0.0,0.0,F
3340,미입력,미입력,선택,pc,F,전화주문 고객,70000.0,60000.0,0.0,0.0,0.0,F
2373,미입력,미입력,선택,pc,F,전화주문 고객,74400.0,59400.0,0.0,0.0,0.0,F
1797,미입력,미입력,선택,pc,F,전화주문 고객,483450.0,381650.0,0.0,0.0,0.0,T
149,미입력,미입력,미입력,pc,F,일반,99350.0,98350.0,11.0,1000.0,1000.0,F
585,미입력,미입력,선택,pc,F,사업자,55870.0,55870.0,0.0,1200.0,0.0,F
489,미입력,미입력,미입력,pc,F,일반,154630.0,154630.0,0.0,3200.0,0.0,T
491,미입력,미입력,선택,pc,F,전화주문 고객,138920.0,138920.0,0.0,0.0,0.0,F
118,미입력,미입력,선택,pc,F,일반,913210.0,906610.0,14.0,9600.0,6600.0,F
3057,미입력,미입력,미입력,pc,F,일반,559880.0,492890.0,0.0,4590.0,2990.0,T
2289,미입력,미입력,미입력,pc,F,일반,376320.0,328250.0,9.0,6870.0,5570.0,F
1390,미입력,미입력,선택,pc,F,사업자,87120.0,75820.0,0.0,1300.0,0.0,T
607,미입력,미입력,선택,pc,F,사업자,278810.0,278810.0,0.0,6500.0,0.0,F
3952,미입력,남자,선택,pc,F,전화주문 고객,159610.0,159610.0,1.0,1400.0,0.0,F
949,미입력,미입력,선택,pc,F,전화주문 고객,704350.0,422860.0,0.0,1000.0,0.0,F
1006,미입력,미입력,미입력,pc,F,일반,573030.0,509660.0,0.0,6700.0,0.0,F
1267,미입력,미입력,선택,pc,F,전화주문 고객,371920.0,316460.0,0.0,0.0,0.0,T
2865,미입력,미입력,선택,pc,F,사업자,371410.0,290810.0,6.0,2430.0,0.0,T
2559,미입력,미입력,선택,pc,F,전화주문 고객,435750.0,363150.0,0.0,0.0,0.0,F
43,미입력,남자,선택,pc,F,전화주문 고객,136090.0,74620.0,0.0,1000.0,0.0,F
1690,미입력,미입력,선택,pc,F,사업자,2013770.0,1835270.0,16.0,43680.0,0.0,T
849,미입력,미입력,선택,pc,F,전화주문 고객,575740.0,485830.0,0.0,0.0,0.0,F
36,미입력,남자,선택,pc,F,전화주문 고객,123120.0,123120.0,0.0,1000.0,0.0,F
1935,미입력,미입력,선택,pc,F,사업자,1160550.0,987250.0,4.0,24940.0,0.0,T
2112,미입력,미입력,선택,pc,F,사업자,22110.0,19910.0,3.0,1100.0,0.0,T
2845,미입력,미입력,선택,pc,F,전화주문 고객,993970.0,914270.0,0.0,0.0,0.0,T
3669,미입력,미입력,선택,pc,F,사업자,418510.0,327410.0,1.0,3240.0,0.0,F
1778,미입력,미입력,선택,pc,F,전화주문 고객,525300.0,460900.0,0.0,0.0,0.0,F
3478,미입력,미입력,선택,pc,F,사업자,129800.0,127800.0,0.0,3580.0,0.0,F
717,미입력,미입력,선택,pc,F,전화주문 고객,2363400.0,2363400.0,0.0,0.0,0.0,F
2165,미입력,미입력,미입력,pc,F,일반,464910.0,360910.0,0.0,3610.0,0.0,F
1389,미입력,미입력,선택,pc,F,사업자,174240.0,151640.0,1.0,4000.0,0.0,F
1454,미입력,미입력,선택,pc,F,사업자,658960.0,580360.0,1.0,2800.0,2800.0,T
1648,미입력,미입력,선택,pc,F,전화주문 고객,226710.0,180410.0,0.0,0.0,0.0,T
3324,미입력,미입력,선택,pc,F,전화주문 고객,338400.0,328400.0,0.0,0.0,0.0,T
3343,미입력,미입력,선택,pc,F,전화주문 고객,356100.0,247600.0,0.0,0.0,0.0,T
786,미입력,미입력,선택,pc,F,사업자,38390.0,33390.0,0.0,1100.0,0.0,T
992,미입력,미입력,선택,pc,F,전화주문 고객,392630.0,349390.0,0.0,0.0,0.0,T
1252,미입력,미입력,선택,pc,F,전화주문 고객,95110.0,76080.0,0.0,0.0,0.0,F
2671,미입력,미입력,미입력,pc,F,일반,194240.0,119240.0,0.0,1570.0,0.0,F
1514,미입력,미입력,선택,pc,F,전화주문 고객,98320.0,83420.0,0.0,0.0,0.0,F
2931,미입력,미입력,선택,pc,F,전화주문 고객,1280780.0,1087920.0,0.0,0.0,0.0,F
2580,미입력,미입력,선택,pc,F,딜러 유치 회원,410500.0,320130.0,0.0,7190.0,0.0,T
