,기준일자,User_ID,기관번호,연체등록일자,연체금액,기관,연체분류,연체사항,세부사항
9717,201703,Y7507891326571036669,Y3886906998456482056,201405,1400,기타,신용도판단,지금보증대지급,지금보증대지급
9718,201704,Y7507891326571036669,Y3886906998456482056,201405,1400,기타,신용도판단,지금보증대지급,지금보증대지급
9719,201705,Y7507891326571036669,Y3886906998456482056,201405,1400,기타,신용도판단,지금보증대지급,지금보증대지급
9720,201706,Y7507891326571036669,Y3886906998456482056,201405,1400,기타,신용도판단,지금보증대지급,지금보증대지급
9721,201707,Y7507891326571036669,Y3886906998456482056,201405,1400,기타,신용도판단,지금보증대지급,지금보증대지급
9722,201708,Y7507891326571036669,Y3886906998456482056,201405,1400,기타,신용도판단,지금보증대지급,지금보증대지급
9723,201709,Y7507891326571036669,Y3886906998456482056,201405,1400,기타,신용도판단,지금보증대지급,지금보증대지급
9724,201710,Y7507891326571036669,Y3886906998456482056,201405,1400,기타,신용도판단,지금보증대지급,지금보증대지급
9725,201711,Y7507891326571036669,Y3886906998456482056,201405,1400,기타,신용도판단,지금보증대지급,지금보증대지급
9726,201712,Y7507891326571036669,Y3886906998456482056,201405,1400,기타,신용도판단,지금보증대지급,지금보증대지급
9727,201801,Y7507891326571036669,Y3886906998456482056,201405,1400,기타,신용도판단,지금보증대지급,지금보증대지급
9728,201802,Y7507891326571036669,Y3886906998456482056,201405,1400,기타,신용도판단,지금보증대지급,지금보증대지급
9729,201803,Y7507891326571036669,Y3886906998456482056,201405,1400,기타,신용도판단,지금보증대지급,지금보증대지급
9730,201804,Y7507891326571036669,Y3886906998456482056,201405,1400,기타,신용도판단,지금보증대지급,지금보증대지급
9731,201805,Y7507891326571036669,Y3886906998456482056,201405,1400,기타,신용도판단,지금보증대지급,지금보증대지급
9732,201806,Y7507891326571036669,Y3886906998456482056,201405,1400,기타,신용도판단,지금보증대지급,지금보증대지급
9733,201807,Y7507891326571036669,Y3886906998456482056,201405,1400,기타,신용도판단,지금보증대지급,지금보증대지급
9734,201808,Y7507891326571036669,Y3886906998456482056,201405,1400,기타,신용도판단,지금보증대지급,지금보증대지급
9735,201809,Y7507891326571036669,Y3886906998456482056,201405,1400,기타,신용도판단,지금보증대지급,지금보증대지급
9736,201810,Y7507891326571036669,Y3886906998456482056,201405,1400,기타,신용도판단,지금보증대지급,지금보증대지급
9737,201811,Y7507891326571036669,Y3886906998456482056,201405,1400,기타,신용도판단,지금보증대지급,지금보증대지급
9738,201612,Y7727707698868620321,Y5002797053805440821,201510,280,기타,신용도판단,지금보증대지급,지금보증대지급
9739,201701,Y7727707698868620321,Y5002797053805440821,201510,280,기타,신용도판단,지금보증대지급,지금보증대지급
9740,201702,Y7727707698868620321,Y5002797053805440821,201510,280,기타,신용도판단,지금보증대지급,지금보증대지급
9741,201703,Y7727707698868620321,Y5002797053805440821,201510,280,기타,신용도판단,지금보증대지급,지금보증대지급
9742,201704,Y7727707698868620321,Y5002797053805440821,201510,280,기타,신용도판단,지금보증대지급,지금보증대지급
9743,201705,Y7727707698868620321,Y5002797053805440821,201510,280,기타,신용도판단,지금보증대지급,지금보증대지급
9744,201706,Y7727707698868620321,Y5002797053805440821,201510,280,기타,신용도판단,지금보증대지급,지금보증대지급
9745,201707,Y7727707698868620321,Y5002797053805440821,201510,280,기타,신용도판단,지금보증대지급,지금보증대지급
9746,201708,Y7727707698868620321,Y5002797053805440821,201510,280,기타,신용도판단,지금보증대지급,지금보증대지급
9747,201709,Y7727707698868620321,Y5002797053805440821,201510,280,기타,신용도판단,지금보증대지급,지금보증대지급
9748,201710,Y7727707698868620321,Y5002797053805440821,201510,280,기타,신용도판단,지금보증대지급,지금보증대지급
9749,201711,Y7727707698868620321,Y5002797053805440821,201510,280,기타,신용도판단,지금보증대지급,지금보증대지급
9750,201712,Y7727707698868620321,Y5002797053805440821,201510,280,기타,신용도판단,지금보증대지급,지금보증대지급
9751,201801,Y7727707698868620321,Y5002797053805440821,201510,280,기타,신용도판단,지금보증대지급,지금보증대지급
9752,201802,Y7727707698868620321,Y5002797053805440821,201510,280,기타,신용도판단,지금보증대지급,지금보증대지급
9753,201803,Y7727707698868620321,Y5002797053805440821,201510,280,기타,신용도판단,지금보증대지급,지금보증대지급
9754,201804,Y7727707698868620321,Y5002797053805440821,201510,280,기타,신용도판단,지금보증대지급,지금보증대지급
9755,201805,Y7727707698868620321,Y5002797053805440821,201510,280,기타,신용도판단,지금보증대지급,지금보증대지급
9756,201806,Y7727707698868620321,Y5002797053805440821,201510,280,기타,신용도판단,지금보증대지급,지금보증대지급
9757,201807,Y7727707698868620321,Y5002797053805440821,201510,280,기타,신용도판단,지금보증대지급,지금보증대지급
9758,201612,Y7738389906956404172,Y2691100554760506902,201105,3600,기타,신용도판단,대출연체,기타
9759,201701,Y7738389906956404172,Y2691100554760506902,201105,3600,기타,신용도판단,대출연체,기타
9760,201702,Y7738389906956404172,Y2691100554760506902,201105,3600,기타,신용도판단,대출연체,기타
9761,201703,Y7738389906956404172,Y2691100554760506902,201105,3600,기타,신용도판단,대출연체,기타
9762,201704,Y7738389906956404172,Y2691100554760506902,201105,3600,기타,신용도판단,대출연체,기타
9763,201705,Y7738389906956404172,Y2691100554760506902,201105,3600,기타,신용도판단,대출연체,기타
9764,201705,Y7791115706354177638,Y6555931392021136395,201705,26000,상호저축,신용도판단,대출연체,원금이자연체
9765,201706,Y7791115706354177638,Y6555931392021136395,201705,26000,상호저축,신용도판단,대출연체,원금이자연체
9766,201707,Y7791115706354177638,Y6555931392021136395,201705,26000,상호저축,신용도판단,대출연체,원금이자연체
9767,201708,Y7791115706354177638,Y6555931392021136395,201705,26000,상호저축,신용도판단,대출연체,원금이자연체
9768,201709,Y7791115706354177638,Y6555931392021136395,201705,26000,상호저축,신용도판단,대출연체,원금이자연체
9769,201710,Y7791115706354177638,Y6555931392021136395,201705,26000,상호저축,신용도판단,대출연체,원금이자연체
9770,201711,Y7791115706354177638,Y6555931392021136395,201705,26000,상호저축,신용도판단,대출연체,원금이자연체
9771,201712,Y7791115706354177638,Y6555931392021136395,201705,26000,상호저축,신용도판단,대출연체,원금이자연체
9772,201801,Y7791115706354177638,Y6555931392021136395,201705,26000,상호저축,신용도판단,대출연체,원금이자연체
9773,201802,Y7791115706354177638,Y6555931392021136395,201705,26000,상호저축,신용도판단,대출연체,원금이자연체
9774,201803,Y7791115706354177638,Y6555931392021136395,201705,26000,상호저축,신용도판단,대출연체,원금이자연체
9775,201804,Y7791115706354177638,Y6555931392021136395,201705,26000,상호저축,신용도판단,대출연체,원금이자연체
9776,201805,Y7791115706354177638,Y6555931392021136395,201705,26000,상호저축,신용도판단,대출연체,원금이자연체
9777,201806,Y7791115706354177638,X2036643901780775368,201806,5000,은행,신용도판단,대출연체,원금이자연체
9778,201806,Y7791115706354177638,X5134696912999582553,201806,290,기타,신용도판단,지금보증대지급,지금보증대지급
9779,201806,Y7791115706354177638,Y6555931392021136395,201705,26000,상호저축,신용도판단,대출연체,원금이자연체
9780,201807,Y7791115706354177638,X5134696912999582553,201806,290,기타,신용도판단,지금보증대지급,지금보증대지급
9781,201807,Y7791115706354177638,Y6555931392021136395,201705,26000,상호저축,신용도판단,대출연체,원금이자연체
9782,201808,Y7791115706354177638,X5134696912999582553,201806,290,기타,신용도판단,지금보증대지급,지금보증대지급
9783,201808,Y7791115706354177638,Y6555931392021136395,201705,26000,상호저축,신용도판단,대출연체,원금이자연체
9784,201809,Y7791115706354177638,X5134696912999582553,201806,290,기타,신용도판단,지금보증대지급,지금보증대지급
9785,201809,Y7791115706354177638,Y6555931392021136395,201705,26000,상호저축,신용도판단,대출연체,원금이자연체
9786,201810,Y7791115706354177638,X5134696912999582553,201806,290,기타,신용도판단,지금보증대지급,지금보증대지급
9787,201810,Y7791115706354177638,Y6555931392021136395,201705,26000,상호저축,신용도판단,대출연체,원금이자연체
9788,201811,Y7791115706354177638,X5134696912999582553,201806,290,기타,신용도판단,지금보증대지급,지금보증대지급
9789,201811,Y7791115706354177638,Y6555931392021136395,201705,26000,상호저축,신용도판단,대출연체,원금이자연체
9790,201812,Y7791115706354177638,X5134696912999582553,201806,290,기타,신용도판단,지금보증대지급,지금보증대지급
9791,201812,Y7791115706354177638,X8631093282644653360,201812,2000,신용카드사,신용도판단,대출연체,신용카드대금연체
9792,201812,Y7791115706354177638,Y6555931392021136395,201705,26000,상호저축,신용도판단,대출연체,원금이자연체
9793,201808,Y7794063458142857653,Y0838846237201127413,201808,11000,신용카드사,신용도판단,대출연체,카드대출연체
9794,201809,Y7794063458142857653,Y0838846237201127413,201809,830,신용카드사,신용도판단,대출연체,신용카드대금연체
9795,201809,Y7794063458142857653,Y0838846237201127413,201808,11000,신용카드사,신용도판단,대출연체,카드대출연체
9796,201809,Y7794063458142857653,Y8719393850863596428,201809,20000,은행,신용도판단,대출연체,원금이자연체
9797,201810,Y7794063458142857653,Y0838846237201127413,201808,11000,신용카드사,신용도판단,대출연체,카드대출연체
9798,201810,Y7794063458142857653,Y8719393850863596428,201809,20000,은행,신용도판단,대출연체,원금이자연체
9799,201811,Y7794063458142857653,Y0838846237201127413,201808,11000,신용카드사,신용도판단,대출연체,카드대출연체
9800,201811,Y7794063458142857653,Y1821338739456821210,201811,1300,신용카드사,신용도판단,대출연체,카드대출연체
9801,201811,Y7794063458142857653,Y8719393850863596428,201809,20000,은행,신용도판단,대출연체,원금이자연체
9802,201812,Y7794063458142857653,Y0838846237201127413,201808,11000,신용카드사,신용도판단,대출연체,카드대출연체
9803,201812,Y7794063458142857653,Y8719393850863596428,201809,20000,은행,신용도판단,대출연체,원금이자연체
9804,201612,Y7822628455141599636,X0844775210737914251,201606,1800,신용카드사,신용도판단,대출연체,카드대출연체
9805,201701,Y7822628455141599636,X0844775210737914251,201606,1800,신용카드사,신용도판단,대출연체,카드대출연체
9806,201702,Y7822628455141599636,X0844775210737914251,201606,1800,신용카드사,신용도판단,대출연체,카드대출연체
9807,201703,Y7822628455141599636,X0844775210737914251,201606,1800,신용카드사,신용도판단,대출연체,카드대출연체
9808,201704,Y7822628455141599636,X0844775210737914251,201606,1800,신용카드사,신용도판단,대출연체,카드대출연체
9809,201705,Y7822628455141599636,X0844775210737914251,201606,1800,신용카드사,신용도판단,대출연체,카드대출연체
9810,201706,Y7822628455141599636,X0844775210737914251,201606,1800,신용카드사,신용도판단,대출연체,카드대출연체
